district_id,total_aadhaar_holders,total_biometric_updates,last_biometric_update_date,total_demographic_updates,biometric_coverage_count,days_since_last_update,years_since_last_update,update_recency_rank,biometric_coverage_ratio,biometric_coverage_gap,uncovered_population,demographic_to_biometric_ratio,update_lag_proxy,adult_population_proxy,population_impact_score,update_consistency,operational_neglect_proxy,urgency_signal,governance_concern_score,days_since_last_update_norm,years_since_last_update_norm,update_recency_rank_norm,biometric_coverage_ratio_norm,biometric_coverage_gap_norm,uncovered_population_norm,demographic_to_biometric_ratio_norm,update_lag_proxy_norm,adult_population_proxy_norm,population_impact_score_norm,update_consistency_norm,operational_neglect_proxy_norm,urgency_signal_norm,governance_concern_score_norm,bsi_score,bsi_tier,cps_score,cps_tier,cps_rank,is_top_20,is_top_100,camp_type,deployment_freq_days,location_suitability,strategy_reasoning
Dima Hasao,250,25.0,2025-12-26,280.0,25.0,22,0.06027397260273973,903.0,0.1,0.9,225.0,11.2,0.027123287671232878,187.5,0.005722395165720564,0.09431524547803619,0.027123287671232878,0.9010747435271129,0.0051501556491485075,0.00014669209329617138,0.00014669209329617138,0.9494736842105262,0.1,0.9,0.009751235156453151,0.05258215962441314,0.0009672691744015633,0.005699636047336735,0.005699636047336736,0.09922480620155039,0.0009672691744015633,0.45028225116688253,0.00975123515645315,0.5403299946667758,High,45.2,Tier 4,42,False,True,QUARTERLY_FIXED,90 days,Standard Suitability,"Assigned QUARTERLY_FIXED due to CPS 45.2. Location is Standard Suitability (Pop Score: 0.01, Gap: 0.90)."
West Khasi Hills,15898,6054.0,2025-12-29,10544.0,6054.0,19,0.052054794520547946,1.0,0.3808026166813436,0.6191973833186564,9844.0,1.7416584076643542,0.01611609627815681,11923.5,0.36389855337850213,0.3619608205434646,0.01611609627815681,0.6201255709102538,0.22532503204541293,0.0,0.0,0.0,0.3808026166813436,0.6191973833186564,0.42662737280055474,0.008176800035982883,0.0005747313279459927,0.3638839929498478,0.3638839929498478,0.3808026166813436,0.0005747313279459927,0.3097424412045867,0.42662737280055474,0.3715184299911938,Moderate,41.88,Tier 4,43,False,True,QUARTERLY_FIXED,90 days,Standard Suitability,"Assigned QUARTERLY_FIXED due to CPS 41.88. Location is Standard Suitability (Pop Score: 0.36, Gap: 0.62)."
Pherzawl,11,2.0,2025-12-28,176.0,2.0,20,0.0547945205479452,881.0,0.18181818181818182,0.8181818181818181,9.0,88.0,0.022415940224159398,8.25,0.0002517853872917048,0.17237308146399055,0.022415940224159398,0.8191588577519207,0.00020600622596594027,4.8897364432057126e-05,4.8897364432057126e-05,0.9263157894736841,0.18181818181818182,0.8181818181818181,0.00039004940625812605,0.4131455399061033,0.0007993960119021182,0.00022890104607778056,0.00022890104607778056,0.18134592680047223,0.0007993960119021182,0.40930529112636094,0.00039004940625812594,0.49109393911106203,Moderate,40.93,Tier 4,44,False,True,QUARTERLY_FIXED,90 days,Standard Suitability,"Assigned QUARTERLY_FIXED due to CPS 40.93. Location is Standard Suitability (Pop Score: 0.00, Gap: 0.82)."
Namchi,24,5.0,2025-12-11,282.0,5.0,37,0.10136986301369863,931.0,0.20833333333333334,0.7916666666666666,19.0,56.4,0.040125570776255705,18.0,0.0005493499359091741,0.18915837479270317,0.040125570776255705,0.7934741898713564,0.00043490203259476286,0.0008801525597770279,0.0008801525597770282,0.9789473684210526,0.20833333333333334,0.7916666666666666,0.0008234376354338217,0.2647887323943662,0.0014309558703794168,0.0005264724059788953,0.0005264724059788953,0.19900497512437812,0.0014309558703794168,0.3964569943712682,0.0008234376354338216,0.4786169863970451,Moderate,39.97,Tier 5,45,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 39.97. Location is Standard Suitability (Pop Score: 0.00, Gap: 0.79)."
Panch Mahals,1402,327.0,2025-12-29,417.0,327.0,19,0.052054794520547946,1.0,0.2332382310984308,0.7667617689015692,1075.0,1.275229357798165,0.019956813163191527,1051.5,0.032091192089360926,0.22169779778887305,0.019956813163191527,0.7676899564931666,0.02460629921259843,0.0,0.0,0.0,0.2332382310984308,0.7667617689015692,0.046589234636387276,0.005986992290132231,0.0007116987596057554,0.03206903655549705,0.03206903655549706,0.2332382310984308,0.0007116987596057554,0.38355889175277047,0.04658923463638728,0.4600570613409415,Moderate,39.3,Tier 5,46,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 39.3. Location is Standard Suitability (Pop Score: 0.03, Gap: 0.77)."
Khawzawl,36,8.0,2025-12-19,35.0,8.0,29,0.07945205479452055,917.0,0.2222222222222222,0.7777777777777778,28.0,4.375,0.030898021308980218,27.0,0.0008240249038637612,0.20586576424139874,0.030898021308980218,0.7791944851544266,0.0006409082585607032,0.0004889736443205711,0.0004889736443205714,0.9642105263157894,0.2222222222222222,0.7777777777777778,0.0012134870416919477,0.020539906103286387,0.0011018835151712534,0.0008011536612722319,0.0008011536612722319,0.2165820642978003,0.0011018835151712534,0.38931382691310357,0.0012134870416919475,0.4688363113979426,Moderate,39.13,Tier 5,47,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 39.13. Location is Standard Suitability (Pop Score: 0.00, Gap: 0.78)."
Sabar Kantha,2437,617.0,2025-12-29,643.0,617.0,19,0.052054794520547946,1.0,0.2531801395157981,0.7468198604842019,1820.0,1.0421393841166937,0.019437777190684707,1827.75,0.05578190807544406,0.24065299719600602,0.019437777190684707,0.7477480480757993,0.041659036806445705,0.0,0.0,0.0,0.2531801395157981,0.7468198604842019,0.0788766577099766,0.004892673164867107,0.0006931889276599822,0.05576029482454734,0.05576029482454735,0.2531801395157981,0.0006931889276599822,0.3735833079375287,0.0788766577099766,0.44809191629052114,Moderate,39.01,Tier 5,48,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 39.01. Location is Standard Suitability (Pop Score: 0.06, Gap: 0.75)."
South Garo Hills,4441,1285.0,2025-12-20,4004.0,1285.0,28,0.07671232876712329,916.0,0.28934924566539066,0.7106507543346093,3156.0,3.115953307392996,0.02725783715256036,3330.75,0.10165262772386009,0.2687340322337598,0.02725783715256036,0.712018609732753,0.07223951657205639,0.0004400762798885139,0.00044007627988851413,0.963157894736842,0.28934924566539066,0.7106507543346093,0.13677732512784954,0.01462888876710327,0.0009720674705114345,0.10163206445853457,0.10163206445853457,0.28272292706236646,0.0009720674705114345,0.3557102940111301,0.13677732512784951,0.42888569462377946,Moderate,38.84,Tier 5,49,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 38.84. Location is Standard Suitability (Pop Score: 0.10, Gap: 0.71)."
East Khasi Hills,28812,21004.0,2025-12-29,16360.0,21004.0,19,0.052054794520547946,1.0,0.729001804803554,0.27099819519644597,7808.0,0.7788992572843267,0.007053377683195169,21609.0,0.6594945980589636,0.6929314030033783,0.007053377683195169,0.27192638278804343,0.17872184581578468,0.0,0.0,0.0,0.729001804803554,0.27099819519644597,0.33838952934038313,0.003656804024809046,0.0002515371621266475,0.6594868038546936,0.6594868038546937,0.729001804803554,0.0002515371621266475,0.13556201108651422,0.33838952934038313,0.16259891711786756,Low,33.33,Tier 5,50,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 33.33. Location is Standard Suitability (Pop Score: 0.66, Gap: 0.27)."
Surendranagar,1442,527.0,2025-12-29,913.0,527.0,19,0.052054794520547946,1.0,0.3654646324549237,0.6345353675450762,915.0,1.7324478178368121,0.016515304086789657,1081.5,0.033006775315876216,0.34738174699491453,0.016515304086789657,0.6354635551366736,0.020943966306537266,0.0,0.0,0.0,0.3654646324549237,0.6345353675450762,0.03965502296957615,0.008133557830219776,0.0005889678545850732,0.032984640739808176,0.03298464073980818,0.3654646324549237,0.0005889678545850732,0.3174149941019943,0.03965502296957615,0.3807212205270457,Moderate,32.72,Tier 5,51,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 32.72. Location is Standard Suitability (Pop Score: 0.03, Gap: 0.63)."
Ri Bhoi,9308,4524.0,2025-12-29,8216.0,4524.0,19,0.052054794520547946,1.0,0.4860335195530726,0.5139664804469274,4784.0,1.8160919540229885,0.013377209765057015,6981.0,0.21305621681010803,0.46198498603351956,0.013377209765057015,0.5148946680385248,0.10950375389122871,0.0,0.0,0.0,0.4860335195530726,0.5139664804469274,0.20733292883765278,0.008526253305272246,0.0004770573096478564,0.21303820358459039,0.21303820358459039,0.4860335195530726,0.0004770573096478564,0.25710255992640946,0.20733292883765275,0.30837988826815643,Moderate,32.09,Tier 5,52,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 32.09. Location is Standard Suitability (Pop Score: 0.21, Gap: 0.51)."
West Jaintia Hills,11816,6177.0,2025-12-29,7460.0,6177.0,19,0.052054794520547946,1.0,0.5227657413676371,0.4772342586323629,5639.0,1.2077060061518536,0.012421165635636843,8862.0,0.27046328511261675,0.49689972812288424,0.012421165635636843,0.47816244622396037,0.12907434535799306,0.0,0.0,0.0,0.5227657413676371,0.4772342586323629,0.24438762243217477,0.005669981249539219,0.0004429629171477721,0.27044658594089777,0.27044658594089777,0.5227657413676371,0.0004429629171477721,0.23872792146341654,0.24438762243217477,0.2863405551794177,Moderate,31.98,Tier 5,53,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 31.98. Location is Standard Suitability (Pop Score: 0.27, Gap: 0.48)."
North Garo Hills,3069,1243.0,2025-12-27,3832.0,1243.0,21,0.057534246575342465,894.0,0.4050179211469534,0.5949820788530467,1826.0,3.082864038616251,0.01711592281632052,2301.75,0.07024812305438564,0.38298326740579786,0.01711592281632052,0.5960079704016544,0.041796374290423,9.779472886411414e-05,9.779472886411436e-05,0.94,0.4050179211469534,0.5949820788530467,0.07913669064748202,0.01447354008740024,0.0006103870862683917,0.07022684093666308,0.07022684093666308,0.4029193826954147,0.0006103870862683917,0.29767804193743713,0.07913669064748202,0.35776285366141214,Moderate,31.94,Tier 5,54,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 31.94. Location is Standard Suitability (Pop Score: 0.07, Gap: 0.59)."
East Garo Hills,6052,2724.0,2025-12-26,6345.0,2724.0,22,0.06027397260273973,903.0,0.4500991407799075,0.5499008592200925,3328.0,2.329295154185022,0.016572354661427445,4539.0,0.13852774217176342,0.42451210952110136,0.016572354661427445,0.5509756027472054,0.07617652444607215,0.00014669209329617138,0.00014669209329617138,0.9494736842105262,0.4500991407799075,0.5499008592200925,0.1442316026696715,0.01093565800086865,0.0005910023890005879,0.13850802298166504,0.13850802298166504,0.4466100001537066,0.0005910023890005879,0.27515140363713725,0.1442316026696715,0.33122039158854427,Moderate,31.78,Tier 5,55,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 31.78. Location is Standard Suitability (Pop Score: 0.14, Gap: 0.55)."
Thane,43688,571273.0,2025-12-29,447253.0,571273.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7829058961302214,0.0,32766.0,1.0,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003675614535822636,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Low,30.0,Tier 5,56,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 30.0. Location is Standard Suitability (Pop Score: 1.00, Gap: 0.00)."
Sitamarhi,42232,182000.0,2025-12-29,169848.0,182000.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9332307692307692,0.0,31674.0,0.9666727705548435,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00438136511375948,0.0,0.9666720076910751,0.9666720076910752,1.0,0.0,0.0,0.0,0.0,Low,29.0,Tier 5,57,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 29.0. Location is Standard Suitability (Pop Score: 0.97, Gap: 0.00)."
Bandipur,2,1.0,2025-11-07,1.0,1.0,71,0.19452054794520549,945.0,0.5,0.5,1.0,1.0,0.04863013698630137,1.5,4.577916132576451e-05,0.41857798165137616,0.04863013698630137,0.5034684904738642,2.2889580662882256e-05,0.00254266295046697,0.00254266295046697,0.9936842105263157,0.5,0.5,4.333882291756956e-05,0.004694835680751174,0.0017342452369320958,2.2890104607778056e-05,2.2890104607778056e-05,0.4403669724770642,0.0017342452369320958,0.2513868185039466,4.3338822917569554e-05,0.3218886248132143,Moderate,27.29,Tier 5,58,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 27.29. Location is Standard Suitability (Pop Score: 0.00, Gap: 0.50)."
Bahraich,39338,181078.0,2025-12-29,129697.0,181078.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7162493511083622,0.0,29503.5,0.9004303241164622,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003362673009898414,0.0,0.9004280449561655,0.9004280449561655,1.0,0.0,0.0,0.0,0.0,Low,27.01,Tier 5,59,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 27.01. Location is Standard Suitability (Pop Score: 0.90, Gap: 0.00)."
East Jaintia Hills,5133,2782.0,2025-12-26,3394.0,2782.0,22,0.06027397260273973,903.0,0.541983245665303,0.458016754334697,2351.0,1.2199856218547807,0.01380324465118265,3849.75,0.11749221754257462,0.5111728285990583,0.01380324465118265,0.45909149786180986,0.05381340413843618,0.00014669209329617138,0.00014669209329617138,0.9494736842105262,0.541983245665303,0.458016754334697,0.10188957267920604,0.005727632027487233,0.0004922505420304511,0.11747201684711699,0.11747201684711699,0.5377818251562695,0.0004922505420304511,0.22918801987320073,0.10188957267920602,0.2763392266162984,Moderate,26.59,Tier 5,60,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 26.59. Location is Standard Suitability (Pop Score: 0.12, Gap: 0.46)."
Murshidabad,35911,219079.0,2025-12-29,371953.0,219079.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.6978030756028648,0.0,26933.25,0.8219877311847646,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007970906458229413,0.0,0.82198365646531,0.82198365646531,1.0,0.0,0.0,0.0,0.0,Low,24.66,Tier 5,61,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 24.66. Location is Standard Suitability (Pop Score: 0.82, Gap: 0.00)."
South 24 Parganas,33540,224627.0,2025-12-29,401176.0,224627.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.785965177828133,0.0,25155.0,0.7677165354330708,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008384813041446634,0.0,0.7677112184402682,0.7677112184402682,1.0,0.0,0.0,0.0,0.0,Low,23.03,Tier 5,62,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 23.03. Location is Standard Suitability (Pop Score: 0.77, Gap: 0.00)."
Pune,31763,605762.0,2025-12-29,438478.0,605762.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7238453385983274,0.0,23822.25,0.7270417505951291,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0033983349229968424,0.0,0.7270355025522467,0.7270355025522467,1.0,0.0,0.0,0.0,0.0,Low,21.81,Tier 5,63,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 21.81. Location is Standard Suitability (Pop Score: 0.73, Gap: 0.00)."
Jaipur,31146,355884.0,2025-12-29,275340.0,355884.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7736790639646627,0.0,23359.5,0.7129188793261307,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003632296074951468,0.0,0.7129123080092475,0.7129123080092477,1.0,0.0,0.0,0.0,0.0,Low,21.39,Tier 5,64,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 21.39. Location is Standard Suitability (Pop Score: 0.71, Gap: 0.00)."
Bengaluru,30980,297075.0,2025-12-29,303924.0,297075.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0230547841454178,0.0,23235.0,0.7091192089360923,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004803074103969098,0.0,0.7091125506443564,0.7091125506443564,1.0,0.0,0.0,0.0,0.0,Low,21.27,Tier 5,65,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 21.27. Location is Standard Suitability (Pop Score: 0.71, Gap: 0.00)."
Sitapur,30854,264311.0,2025-12-29,169322.0,264311.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6406165464169103,0.0,23140.5,0.7062351217725691,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003007589419797701,0.0,0.7062283974637764,0.7062283974637764,1.0,0.0,0.0,0.0,0.0,Low,21.19,Tier 5,66,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 21.19. Location is Standard Suitability (Pop Score: 0.71, Gap: 0.00)."
Hyderabad,30830,334285.0,2025-12-29,252663.0,334285.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7558311022032098,0.0,23122.5,0.7056857718366599,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0035485028272451164,0.0,0.7056790349531897,0.7056790349531897,1.0,0.0,0.0,0.0,0.0,Low,21.17,Tier 5,67,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 21.17. Location is Standard Suitability (Pop Score: 0.71, Gap: 0.00)."
West Champaran,30438,166817.0,2025-12-29,233389.0,166817.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.3990720370226055,0.0,22828.5,0.6967130562168101,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006568413319354956,0.0,0.6967061139469407,0.6967061139469407,1.0,0.0,0.0,0.0,0.0,Low,20.9,Tier 5,68,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 20.9. Location is Standard Suitability (Pop Score: 0.70, Gap: 0.00)."
Agra,29910,235048.0,2025-12-29,175953.0,235048.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.748583268098431,0.0,22432.5,0.6846273576268083,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003514475437081836,0.0,0.6846201387140339,0.6846201387140339,1.0,0.0,0.0,0.0,0.0,Low,20.54,Tier 5,69,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 20.54. Location is Standard Suitability (Pop Score: 0.68, Gap: 0.00)."
East Champaran,29323,212134.0,2025-12-29,248028.0,212134.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.1692043708222162,0.0,21992.25,0.6711911737776964,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005489222398226367,0.0,0.6711836473092682,0.6711836473092683,1.0,0.0,0.0,0.0,0.0,Low,20.14,Tier 5,70,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 20.14. Location is Standard Suitability (Pop Score: 0.67, Gap: 0.00)."
Muzaffarpur,28855,208544.0,2025-12-29,206917.0,208544.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9921982890900721,0.0,21641.25,0.6604788500274675,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004658207930000339,0.0,0.660471078352828,0.6604710783528281,1.0,0.0,0.0,0.0,0.0,Low,19.81,Tier 5,71,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 19.81. Location is Standard Suitability (Pop Score: 0.66, Gap: 0.00)."
North 24 Parganas,28606,223910.0,2025-12-29,290477.0,223910.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.2972935554463847,0.0,21454.5,0.6547793444424098,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006090580072518238,0.0,0.6547714423054913,0.6547714423054913,1.0,0.0,0.0,0.0,0.0,Low,19.64,Tier 5,72,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 19.64. Location is Standard Suitability (Pop Score: 0.65, Gap: 0.00)."
Bareilly,27811,234808.0,2025-12-29,241742.0,234808.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0295305100337298,0.0,20858.25,0.6365821278154185,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004833476572928309,0.0,0.6365738091423078,0.6365738091423078,1.0,0.0,0.0,0.0,0.0,Low,19.1,Tier 5,73,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 19.1. Location is Standard Suitability (Pop Score: 0.64, Gap: 0.00)."
Aurangabad,27563,407803.0,2025-12-29,260969.0,407803.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6399388920630795,0.0,20672.25,0.6309055118110236,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030044079439581197,0.0,0.6308970631995788,0.6308970631995788,1.0,0.0,0.0,0.0,0.0,Low,18.93,Tier 5,74,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 18.93. Location is Standard Suitability (Pop Score: 0.63, Gap: 0.00)."
Gaya,27401,185172.0,2025-12-29,195174.0,185172.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.054014645842784,0.0,20550.75,0.6271973997436368,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0049484255673370135,0.0,0.6271888662531188,0.6271888662531189,1.0,0.0,0.0,0.0,0.0,Low,18.82,Tier 5,75,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 18.82. Location is Standard Suitability (Pop Score: 0.63, Gap: 0.00)."
Uttar Dinajpur,26892,91756.0,2025-12-29,270232.0,91756.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.945115305811064,0.0,20169.0,0.6155466031862297,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013826832421648188,0.0,0.6155378030077597,0.6155378030077598,1.0,0.0,0.0,0.0,0.0,Low,18.47,Tier 5,76,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 18.47. Location is Standard Suitability (Pop Score: 0.62, Gap: 0.00)."
Aligarh,26192,199500.0,2025-12-29,186462.0,199500.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9346466165413534,0.0,19644.0,0.5995238967222121,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004388012284231706,0.0,0.5995147297823151,0.5995147297823151,1.0,0.0,0.0,0.0,0.0,Low,17.99,Tier 5,77,False,True,ANNUAL_PREVENTIVE,365 days,Standard Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 17.99. Location is Standard Suitability (Pop Score: 0.60, Gap: 0.00)."
